fecha_hora,id_sesion,tipo_sesion,ear,mar,estado_cabeza,mirando_abajo,parpadeos_total,parpadeos_por_minuto,cabeceos_total,cabeza_abajo_sostenida,bostezos,microsuenos,perclos
2026-05-09 14:12:14.411,20260509_140620,distraido,0.2828,0.0,frente,0,6,3,2,0,0,1,0.04
2026-05-09 14:12:14.956,20260509_140620,distraido,0.2799,0.0185,frente,0,6,3,2,0,0,1,0.04
2026-05-09 14:12:15.484,20260509_140620,distraido,0.2794,0.0,frente,0,6,3,2,0,0,1,0.04
2026-05-09 14:12:16.028,20260509_140620,distraido,0.2833,0.0,frente,0,6,3,2,0,0,1,0.0
2026-05-09 14:12:16.556,20260509_140620,distraido,0.2823,0.0,frente,0,6,3,2,0,0,1,0.0
2026-05-09 14:12:17.101,20260509_140620,distraido,0.2784,0.0185,frente,0,6,3,2,0,0,1,0.0
2026-05-09 14:12:17.604,20260509_140620,distraido,0.2655,0.0,frente,0,6,3,2,0,0,1,0.0
2026-05-09 14:12:18.125,20260509_140620,distraido,0.2637,0.0,frente,0,6,3,2,0,0,1,0.0
2026-05-09 14:12:18.669,20260509_140620,distraido,0.2813,0.0363,frente,0,6,3,2,0,0,1,0.0
2026-05-09 14:12:19.173,20260509_140620,distraido,0.266,0.0,frente,0,6,3,2,0,0,1,0.0
2026-05-09 14:12:19.691,20260509_140620,distraido,0.2613,0.0,frente,0,6,3,2,0,0,1,0.0
2026-05-09 14:12:20.195,20260509_140620,distraido,0.2753,0.0,frente,0,6,3,2,0,0,1,0.0
2026-05-09 14:12:20.732,20260509_140620,distraido,0.2826,0.0,frente,0,6,3,2,0,0,1,0.0
2026-05-09 14:12:21.260,20260509_140620,distraido,0.2733,0.0,frente,0,6,3,2,0,0,1,0.0
2026-05-09 14:12:21.764,20260509_140620,distraido,0.2682,0.0182,frente,0,6,3,2,0,0,1,0.0
2026-05-09 14:12:22.303,20260509_140620,distraido,0.2534,0.0,frente,0,6,3,2,0,0,1,0.0
2026-05-09 14:12:22.828,20260509_140620,distraido,0.2689,0.0,frente,0,6,3,2,0,0,1,0.0
2026-05-09 14:12:23.332,20260509_140620,distraido,0.2703,0.0,frente,0,6,3,2,0,0,1,0.0
2026-05-09 14:12:23.868,20260509_140620,distraido,0.2664,0.0,frente,0,6,3,2,0,0,1,0.0
2026-05-09 14:12:24.396,20260509_140620,distraido,0.2504,0.0,frente,0,6,3,2,0,0,1,0.0
2026-05-09 14:12:24.900,20260509_140620,distraido,0.262,0.0,frente,0,7,4,2,0,0,1,0.0333
2026-05-09 14:12:25.469,20260509_140620,distraido,0.266,0.0,frente,0,7,4,2,0,0,1,0.0333
2026-05-09 14:12:25.972,20260509_140620,distraido,0.2719,0.0,frente,0,7,4,2,0,0,1,0.0333
2026-05-09 14:12:26.508,20260509_140620,distraido,0.2614,0.0,frente,0,7,4,2,0,0,1,0.0333
2026-05-09 14:12:27.037,20260509_140620,distraido,0.2692,0.0175,frente,0,7,4,2,0,0,1,0.0333
2026-05-09 14:12:27.539,20260509_140620,distraido,0.2656,0.0,frente,0,7,4,2,0,0,1,0.0333
2026-05-09 14:12:28.077,20260509_140620,distraido,0.2651,0.0252,frente,0,7,4,2,0,0,1,0.0333
2026-05-09 14:12:28.604,20260509_140620,distraido,0.2598,0.0,frente,0,7,4,2,0,0,1,0.0333
2026-05-09 14:12:29.108,20260509_140620,distraido,0.2562,0.0,frente,0,7,4,2,0,0,1,0.0333
2026-05-09 14:12:29.644,20260509_140620,distraido,0.2555,0.0,frente,0,7,4,2,0,0,1,0.0
2026-05-09 14:12:30.172,20260509_140620,distraido,0.2635,0.0178,frente,0,7,4,2,0,0,1,0.0
2026-05-09 14:12:30.678,20260509_140620,distraido,0.2613,0.0,frente,0,7,4,2,0,0,1,0.0
2026-05-09 14:12:31.212,20260509_140620,distraido,0.2645,0.0,frente,0,7,4,2,0,0,1,0.0
2026-05-09 14:12:31.740,20260509_140620,distraido,0.2741,0.0,frente,0,7,4,2,0,0,1,0.0
2026-05-09 14:12:32.284,20260509_140620,distraido,0.2669,0.0,frente,0,7,4,2,0,0,1,0.0
2026-05-09 14:12:32.812,20260509_140620,distraido,0.2685,0.0,frente,0,7,4,2,0,0,1,0.0
2026-05-09 14:12:33.356,20260509_140620,distraido,0.2778,0.0,frente,0,7,4,2,0,0,1,0.0
2026-05-09 14:12:33.884,20260509_140620,distraido,0.3014,0.0,frente,0,7,4,2,0,0,1,0.0
2026-05-09 14:12:34.428,20260509_140620,distraido,0.3075,0.0,frente,0,7,4,2,0,0,1,0.0
2026-05-09 14:12:34.931,20260509_140620,distraido,0.2656,0.0,frente,0,7,3,2,0,0,1,0.0
2026-05-09 14:12:35.451,20260509_140620,distraido,0.269,0.0,frente,0,7,3,2,0,0,1,0.0
2026-05-09 14:12:35.996,20260509_140620,distraido,0.2707,0.0182,frente,0,7,3,2,0,0,1,0.0
2026-05-09 14:12:36.499,20260509_140620,distraido,0.3008,0.0,frente,0,7,3,2,0,0,1,0.0
2026-05-09 14:12:37.020,20260509_140620,distraido,0.3158,0.0,frente,0,7,3,2,0,0,1,0.0
2026-05-09 14:12:37.564,20260509_140620,distraido,0.3084,0.0181,frente,0,7,3,2,0,0,1,0.0
2026-05-09 14:12:38.068,20260509_140620,distraido,0.313,0.0,frente,0,7,3,2,0,0,1,0.0
2026-05-09 14:12:38.588,20260509_140620,distraido,0.2961,0.0178,frente,0,7,3,2,0,0,1,0.0
2026-05-09 14:12:39.132,20260509_140620,distraido,0.2816,0.0,frente,0,7,3,2,0,0,1,0.0
2026-05-09 14:12:39.660,20260509_140620,distraido,0.2821,0.0,frente,0,7,3,2,0,0,1,0.0
2026-05-09 14:12:40.164,20260509_140620,distraido,0.2846,0.0,frente,0,7,3,2,0,0,1,0.0
2026-05-09 14:12:40.701,20260509_140620,distraido,0.2777,0.0,frente,0,7,3,2,0,0,1,0.0
2026-05-09 14:12:41.228,20260509_140620,distraido,0.2723,0.0,frente,0,7,3,2,0,0,1,0.0
2026-05-09 14:12:41.732,20260509_140620,distraido,0.2554,0.0,frente,0,7,3,2,0,0,1,0.0
2026-05-09 14:12:42.268,20260509_140620,distraido,0.2745,0.0175,frente,0,7,3,2,0,0,1,0.0
2026-05-09 14:12:42.796,20260509_140620,distraido,0.2787,0.0175,frente,0,7,3,2,0,0,1,0.0
2026-05-09 14:12:43.302,20260509_140620,distraido,0.2748,0.0,frente,0,7,3,2,0,0,1,0.0
2026-05-09 14:12:43.868,20260509_140620,distraido,0.2753,0.0,frente,0,7,3,2,0,0,1,0.0
2026-05-09 14:12:44.372,20260509_140620,distraido,0.2745,0.0,frente,0,7,3,2,0,0,1,0.0
2026-05-09 14:12:44.908,20260509_140620,distraido,0.2693,0.0178,frente,0,7,3,2,0,0,1,0.0
2026-05-09 14:12:45.436,20260509_140620,distraido,0.2672,0.0,frente,0,7,3,2,0,0,1,0.0
2026-05-09 14:12:45.940,20260509_140620,distraido,0.2602,0.0,frente,0,7,3,2,0,0,1,0.0
2026-05-09 14:12:46.476,20260509_140620,distraido,0.2644,0.0,frente,0,7,3,2,0,0,1,0.0
2026-05-09 14:12:47.004,20260509_140620,distraido,0.2764,0.0,frente,0,7,3,2,0,0,1,0.0
2026-05-09 14:12:47.508,20260509_140620,distraido,0.265,0.0,frente,0,7,3,2,0,0,1,0.0
2026-05-09 14:12:48.043,20260509_140620,distraido,0.2677,0.0178,frente,0,7,3,2,0,0,1,0.0
2026-05-09 14:12:48.572,20260509_140620,distraido,0.246,0.0,frente,0,7,3,2,0,0,1,0.0
2026-05-09 14:12:49.075,20260509_140620,distraido,0.2425,0.0,frente,0,7,3,2,0,0,1,0.0
2026-05-09 14:12:49.612,20260509_140620,distraido,0.2397,0.0,frente,0,7,3,2,0,0,1,0.0
2026-05-09 14:12:50.140,20260509_140620,distraido,0.2399,0.0,frente,0,8,4,2,0,0,1,0.02
2026-05-09 14:12:50.684,20260509_140620,distraido,0.2086,0.0,frente,0,8,4,2,0,0,1,0.0533
2026-05-09 14:12:51.212,20260509_140620,distraido,0.2173,0.0,frente,0,8,4,2,0,0,1,0.1333
2026-05-09 14:12:51.757,20260509_140620,distraido,0.2295,0.0238,frente,0,9,5,2,0,0,1,0.16
2026-05-09 14:12:52.283,20260509_140620,distraido,0.222,0.0,frente,0,10,6,2,0,0,1,0.24
2026-05-09 14:12:52.828,20260509_140620,distraido,0.2387,0.0,frente,0,10,6,2,0,0,1,0.2533
2026-05-09 14:12:53.331,20260509_140620,distraido,0.2207,0.0,frente,0,10,6,2,0,0,1,0.3067
2026-05-09 14:12:53.852,20260509_140620,distraido,0.2365,0.0,frente,0,10,6,2,0,0,1,0.3867
2026-05-09 14:12:54.396,20260509_140620,distraido,0.2499,0.0,frente,0,10,6,2,0,0,1,0.3867
2026-05-09 14:12:54.900,20260509_140620,distraido,0.2395,0.0,frente,0,10,5,2,0,0,1,0.38
2026-05-09 14:12:55.420,20260509_140620,distraido,0.2533,0.0,frente,0,10,5,2,0,0,1,0.3667
2026-05-09 14:12:55.964,20260509_140620,distraido,0.2456,0.0,frente,0,10,5,2,0,0,1,0.2867
2026-05-09 14:12:56.468,20260509_140620,distraido,0.2103,0.3075,frente,0,10,5,2,0,0,1,0.26
2026-05-09 14:12:56.989,20260509_140620,distraido,0.2425,0.0543,frente,0,10,5,2,0,0,1,0.2467
2026-05-09 14:12:57.533,20260509_140620,distraido,0.2573,0.0178,frente,0,10,5,2,0,0,1,0.1933
2026-05-09 14:12:58.036,20260509_140620,distraido,0.2614,0.0,frente,0,10,5,2,0,0,1,0.1933
2026-05-09 14:12:58.557,20260509_140620,distraido,0.1916,0.0252,frente,0,10,5,2,0,0,1,0.1267
2026-05-09 14:12:59.099,20260509_140620,distraido,0.2467,0.0,frente,0,10,5,2,0,0,1,0.1133
2026-05-09 14:12:59.628,20260509_140620,distraido,0.2858,0.0,frente,0,10,5,2,0,0,1,0.1133
2026-05-09 14:13:00.131,20260509_140620,distraido,0.2689,0.0,frente,0,10,5,2,0,0,1,0.1133
2026-05-09 14:13:00.667,20260509_140620,distraido,0.2773,0.0,izquierda,0,10,5,2,0,0,1,0.1133
2026-05-09 14:13:01.197,20260509_140620,distraido,0.2818,0.0,frente,0,10,5,2,0,0,1,0.1133
2026-05-09 14:13:01.699,20260509_140620,distraido,0.2859,0.0,frente,0,10,5,2,0,0,1,0.0533
2026-05-09 14:13:02.236,20260509_140620,distraido,0.2802,0.0,frente,0,10,5,2,0,0,1,0.0533
2026-05-09 14:13:02.765,20260509_140620,distraido,0.2764,0.0,frente,0,10,5,2,0,0,1,0.0533
2026-05-09 14:13:03.269,20260509_140620,distraido,0.2785,0.0,frente,0,10,5,2,0,0,1,0.0533
2026-05-09 14:13:03.804,20260509_140620,distraido,0.2761,0.0,frente,0,10,5,2,0,0,1,0.0
2026-05-09 14:13:04.331,20260509_140620,distraido,0.2769,0.0175,frente,0,10,5,2,0,0,1,0.0
2026-05-09 14:13:04.836,20260509_140620,distraido,0.2577,0.0,frente,0,10,5,2,0,0,1,0.0
2026-05-09 14:13:05.372,20260509_140620,distraido,0.2491,0.0,frente,0,10,5,2,0,0,1,0.0
2026-05-09 14:13:05.900,20260509_140620,distraido,0.249,0.0172,frente,0,10,5,2,0,0,1,0.0
2026-05-09 14:13:06.405,20260509_140620,distraido,0.2508,0.0,frente,0,10,5,2,0,0,1,0.0
2026-05-09 14:13:06.940,20260509_140620,distraido,0.2477,0.0175,frente,0,10,5,2,0,0,1,0.0
2026-05-09 14:13:07.468,20260509_140620,distraido,0.2507,0.0,frente,0,10,5,2,0,0,1,0.0
2026-05-09 14:13:07.974,20260509_140620,distraido,0.2585,0.0,frente,0,10,5,2,0,0,1,0.0
2026-05-09 14:13:08.506,20260509_140620,distraido,0.2534,0.0175,frente,0,10,5,2,0,0,1,0.0
2026-05-09 14:13:09.036,20260509_140620,distraido,0.2553,0.0,frente,0,10,5,2,0,0,1,0.0
2026-05-09 14:13:09.539,20260509_140620,distraido,0.2545,0.0,frente,0,10,5,2,0,0,1,0.0
2026-05-09 14:13:10.076,20260509_140620,distraido,0.257,0.0,frente,0,10,5,2,0,0,1,0.0
2026-05-09 14:13:10.604,20260509_140620,distraido,0.251,0.0,frente,0,10,5,2,0,0,1,0.0
2026-05-09 14:13:11.107,20260509_140620,distraido,0.2571,0.0,frente,0,10,4,2,0,0,1,0.0
2026-05-09 14:13:11.644,20260509_140620,distraido,0.2501,0.0,frente,0,10,4,2,0,0,1,0.0
2026-05-09 14:13:12.173,20260509_140620,distraido,0.2556,0.0172,frente,0,10,4,2,0,0,1,0.0
2026-05-09 14:13:12.677,20260509_140620,distraido,0.2537,0.0,frente,0,10,4,2,0,0,1,0.0
2026-05-09 14:13:13.212,20260509_140620,distraido,0.2554,0.0,frente,0,10,4,2,0,0,1,0.0
2026-05-09 14:13:13.740,20260509_140620,distraido,0.2525,0.0,frente,0,10,4,2,0,0,1,0.0
2026-05-09 14:13:14.283,20260509_140620,distraido,0.2521,0.0,frente,0,10,4,2,0,0,1,0.0
2026-05-09 14:13:14.812,20260509_140620,distraido,0.2542,0.0,frente,0,10,4,2,0,0,1,0.0
2026-05-09 14:13:15.355,20260509_140620,distraido,0.2615,0.0,frente,0,10,4,2,0,0,1,0.0
2026-05-09 14:13:15.883,20260509_140620,distraido,0.2577,0.0,frente,0,10,4,2,0,0,1,0.0
2026-05-09 14:13:16.428,20260509_140620,distraido,0.2528,0.0,frente,0,10,4,2,0,0,1,0.0
2026-05-09 14:13:16.956,20260509_140620,distraido,0.2585,0.0178,frente,0,10,4,2,0,0,1,0.0
2026-05-09 14:13:17.500,20260509_140620,distraido,0.2523,0.0,frente,0,10,4,2,0,0,1,0.0
2026-05-09 14:13:18.003,20260509_140620,distraido,0.2543,0.0,frente,0,10,4,2,0,0,1,0.0
2026-05-09 14:13:18.525,20260509_140620,distraido,0.2508,0.0,frente,0,10,4,2,0,0,1,0.0
2026-05-09 14:13:19.069,20260509_140620,distraido,0.2511,0.0169,frente,0,10,4,2,0,0,1,0.0
2026-05-09 14:13:19.573,20260509_140620,distraido,0.2505,0.0,frente,0,10,4,2,0,0,1,0.0
2026-05-09 14:13:20.092,20260509_140620,distraido,0.2536,0.0,frente,0,10,4,2,0,0,1,0.0
2026-05-09 14:13:20.595,20260509_140620,distraido,0.2488,0.0,frente,0,10,4,2,0,0,1,0.0
2026-05-09 14:13:21.132,20260509_140620,distraido,0.2335,0.0179,frente,0,10,4,2,0,0,1,0.0
2026-05-09 14:13:21.660,20260509_140620,distraido,0.209,0.0181,derecha,0,10,4,2,0,0,1,0.1067
2026-05-09 14:13:22.163,20260509_140620,distraido,0.2292,0.0,frente,0,10,4,2,0,0,2,0.1867
2026-05-09 14:13:22.700,20260509_140620,distraido,0.2349,0.0,frente,0,12,6,2,0,0,2,0.2333
2026-05-09 14:13:23.228,20260509_140620,distraido,0.2402,0.0,frente,0,14,8,2,0,0,2,0.26
2026-05-09 14:13:23.733,20260509_140620,distraido,0.2231,0.0,frente,0,14,8,2,0,0,2,0.28
2026-05-09 14:13:24.268,20260509_140620,distraido,0.2957,0.0,izquierda,0,15,9,2,0,0,2,0.2933
2026-05-09 14:13:24.796,20260509_140620,distraido,0.26,0.0207,izquierda,0,15,8,2,0,0,2,0.2933
2026-05-09 14:13:25.301,20260509_140620,distraido,0.2605,0.0,izquierda,0,16,9,2,0,0,2,0.3267
2026-05-09 14:13:25.868,20260509_140620,distraido,0.2498,0.0,izquierda,0,16,9,2,0,0,2,0.3267
2026-05-09 14:13:26.372,20260509_140620,distraido,0.2589,0.0,frente,0,16,9,2,0,0,2,0.2733
2026-05-09 14:13:26.907,20260509_140620,distraido,0.2596,0.0,frente,0,16,9,2,0,0,2,0.1667
2026-05-09 14:13:27.435,20260509_140620,distraido,0.2642,0.0,frente,0,16,9,2,0,0,2,0.12
2026-05-09 14:13:27.940,20260509_140620,distraido,0.2554,0.0,frente,0,16,9,2,0,0,2,0.0667
2026-05-09 14:13:28.476,20260509_140620,distraido,0.2551,0.0178,frente,0,16,9,2,0,0,2,0.0667
2026-05-09 14:13:29.004,20260509_140620,distraido,0.2546,0.0,frente,0,16,9,2,0,0,2,0.0333
2026-05-09 14:13:29.507,20260509_140620,distraido,0.2528,0.0,frente,0,16,9,2,0,0,2,0.0333
2026-05-09 14:13:30.044,20260509_140620,distraido,0.2538,0.0,frente,0,16,9,2,0,0,2,0.0
2026-05-09 14:13:30.572,20260509_140620,distraido,0.2628,0.0175,frente,0,16,9,2,0,0,2,0.0
2026-05-09 14:13:31.075,20260509_140620,distraido,0.2635,0.0,frente,0,16,9,2,0,0,2,0.0
2026-05-09 14:13:31.611,20260509_140620,distraido,0.2577,0.0,frente,0,16,9,2,0,0,2,0.0
2026-05-09 14:13:32.140,20260509_140620,distraido,0.2564,0.0,frente,0,16,9,2,0,0,2,0.0
2026-05-09 14:13:32.684,20260509_140620,distraido,0.2583,0.0175,frente,0,16,9,2,0,0,2,0.0
2026-05-09 14:13:33.211,20260509_140620,distraido,0.2562,0.0,frente,0,16,9,2,0,0,2,0.0
2026-05-09 14:13:33.756,20260509_140620,distraido,0.2605,0.0175,frente,0,16,9,2,0,0,2,0.0
2026-05-09 14:13:34.283,20260509_140620,distraido,0.2621,0.0,frente,0,16,9,2,0,0,2,0.0
2026-05-09 14:13:34.828,20260509_140620,distraido,0.2586,0.0,frente,0,16,9,2,0,0,2,0.0
2026-05-09 14:13:35.331,20260509_140620,distraido,0.2583,0.0178,frente,0,16,9,2,0,0,2,0.0
2026-05-09 14:13:35.852,20260509_140620,distraido,0.258,0.0,frente,0,16,9,2,0,0,2,0.0
2026-05-09 14:13:36.397,20260509_140620,distraido,0.2674,0.0,frente,0,16,9,2,0,0,2,0.0
2026-05-09 14:13:36.900,20260509_140620,distraido,0.257,0.0,frente,0,16,9,2,0,0,2,0.0
2026-05-09 14:13:37.423,20260509_140620,distraido,0.258,0.0,frente,0,16,9,2,0,0,2,0.0
2026-05-09 14:13:37.964,20260509_140620,distraido,0.2603,0.0172,frente,0,16,9,2,0,0,2,0.0
2026-05-09 14:13:38.491,20260509_140620,distraido,0.2633,0.0,frente,0,16,9,2,0,0,2,0.0
2026-05-09 14:13:38.995,20260509_140620,distraido,0.2637,0.0,frente,0,16,9,2,0,0,2,0.0
2026-05-09 14:13:39.531,20260509_140620,distraido,0.2603,0.0,frente,0,16,9,2,0,0,2,0.0
2026-05-09 14:13:40.060,20260509_140620,distraido,0.2601,0.0,frente,0,16,9,2,0,0,2,0.0
2026-05-09 14:13:40.564,20260509_140620,distraido,0.2199,0.0,derecha,0,16,9,2,0,0,2,0.04
2026-05-09 14:13:41.099,20260509_140620,distraido,0.2522,0.0,derecha,0,17,10,2,0,0,2,0.0467
2026-05-09 14:13:41.628,20260509_140620,distraido,0.2524,0.0,derecha,0,18,11,2,0,0,2,0.0667
2026-05-09 14:13:42.133,20260509_140620,distraido,0.2455,0.0,frente,0,18,11,2,0,0,2,0.0667
2026-05-09 14:13:42.669,20260509_140620,distraido,0.2345,0.0,frente,0,18,11,2,0,0,2,0.0667
2026-05-09 14:13:43.196,20260509_140620,distraido,0.2292,0.0,frente,0,18,11,2,0,0,2,0.1667
2026-05-09 14:13:43.699,20260509_140620,distraido,0.2486,0.0,izquierda,0,18,11,2,0,0,2,0.1667
2026-05-09 14:13:44.268,20260509_140620,distraido,0.2456,0.0,frente,0,18,11,2,0,0,2,0.1667
2026-05-09 14:13:44.771,20260509_140620,distraido,0.2458,0.0,frente,0,18,11,2,0,0,2,0.1667
2026-05-09 14:13:45.307,20260509_140620,distraido,0.241,0.0,frente,0,18,11,2,0,0,2,0.1667
2026-05-09 14:13:45.835,20260509_140620,distraido,0.2619,0.0172,frente,0,18,11,2,0,0,2,0.12
2026-05-09 14:13:46.339,20260509_140620,distraido,0.2618,0.0,frente,0,18,11,2,0,0,2,0.1067
2026-05-09 14:13:46.877,20260509_140620,distraido,0.2656,0.0,frente,0,18,11,2,0,0,2,0.1
2026-05-09 14:13:47.404,20260509_140620,distraido,0.2678,0.0,frente,0,18,11,2,0,0,2,0.1
2026-05-09 14:13:47.906,20260509_140620,distraido,0.2632,0.0175,frente,0,18,11,2,0,0,2,0.0467
2026-05-09 14:13:48.443,20260509_140620,distraido,0.2369,0.0171,frente,0,19,12,2,0,0,2,0.04
2026-05-09 14:13:48.972,20260509_140620,distraido,0.2533,0.0178,frente,0,19,12,2,0,0,2,0.04
2026-05-09 14:13:49.476,20260509_140620,distraido,0.2535,0.0175,frente,0,19,12,2,0,0,2,0.04
2026-05-09 14:13:50.012,20260509_140620,distraido,0.2659,0.0,frente,0,19,12,2,0,0,2,0.04
2026-05-09 14:13:50.540,20260509_140620,distraido,0.2514,0.0,frente,0,19,11,2,0,0,2,0.04
2026-05-09 14:13:51.084,20260509_140620,distraido,0.2526,0.0171,frente,0,19,11,2,0,0,2,0.04
2026-05-09 14:13:51.611,20260509_140620,distraido,0.2459,0.0,frente,0,19,10,2,0,0,2,0.04
2026-05-09 14:13:52.157,20260509_140620,distraido,0.2535,0.0,frente,0,19,9,2,0,0,2,0.04
2026-05-09 14:13:52.684,20260509_140620,distraido,0.2499,0.0,frente,0,19,9,2,0,0,2,0.04
2026-05-09 14:13:53.228,20260509_140620,distraido,0.2515,0.0,frente,0,19,9,2,0,0,2,0.04
2026-05-09 14:13:53.731,20260509_140620,distraido,0.253,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:13:54.251,20260509_140620,distraido,0.2579,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:13:54.796,20260509_140620,distraido,0.259,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:13:55.300,20260509_140620,distraido,0.2686,0.0178,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:13:55.820,20260509_140620,distraido,0.2644,0.0247,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:13:56.364,20260509_140620,distraido,0.2661,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:13:56.867,20260509_140620,distraido,0.2697,0.0174,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:13:57.389,20260509_140620,distraido,0.2622,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:13:57.932,20260509_140620,distraido,0.2548,0.0174,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:13:58.436,20260509_140620,distraido,0.2573,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:13:58.956,20260509_140620,distraido,0.2575,0.0174,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:13:59.499,20260509_140620,distraido,0.2536,0.0171,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:00.028,20260509_140620,distraido,0.2579,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:00.532,20260509_140620,distraido,0.2531,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:01.069,20260509_140620,distraido,0.2527,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:01.596,20260509_140620,distraido,0.2571,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:02.101,20260509_140620,distraido,0.2506,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:02.636,20260509_140620,distraido,0.2637,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:03.164,20260509_140620,distraido,0.2548,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:03.668,20260509_140620,distraido,0.2534,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:04.204,20260509_140620,distraido,0.2624,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:04.732,20260509_140620,distraido,0.2611,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:05.237,20260509_140620,distraido,0.2638,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:05.772,20260509_140620,distraido,0.2607,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:06.300,20260509_140620,distraido,0.2683,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:06.804,20260509_140620,distraido,0.2677,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:07.340,20260509_140620,distraido,0.2635,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:07.868,20260509_140620,distraido,0.259,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:08.371,20260509_140620,distraido,0.2549,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:08.908,20260509_140620,distraido,0.2565,0.0175,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:09.435,20260509_140620,distraido,0.2581,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:09.940,20260509_140620,distraido,0.2542,0.0169,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:10.476,20260509_140620,distraido,0.2687,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:11.004,20260509_140620,distraido,0.2591,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:11.508,20260509_140620,distraido,0.261,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:12.043,20260509_140620,distraido,0.2591,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:12.571,20260509_140620,distraido,0.249,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:13.075,20260509_140620,distraido,0.2574,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:13.611,20260509_140620,distraido,0.2522,0.0172,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:14.139,20260509_140620,distraido,0.249,0.0175,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:14.683,20260509_140620,distraido,0.2614,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:15.211,20260509_140620,distraido,0.2539,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:15.756,20260509_140620,distraido,0.2512,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:16.283,20260509_140620,distraido,0.2562,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:16.829,20260509_140620,distraido,0.2566,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:17.357,20260509_140620,distraido,0.2618,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:17.900,20260509_140620,distraido,0.2627,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:18.403,20260509_140620,distraido,0.2624,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:18.924,20260509_140620,distraido,0.2529,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:19.467,20260509_140620,distraido,0.2453,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:19.994,20260509_140620,distraido,0.2408,0.0,frente,0,19,9,2,0,0,2,0.0
2026-05-09 14:14:20.500,20260509_140620,distraido,0.2157,0.0,frente,0,19,9,2,0,0,2,0.04
2026-05-09 14:14:21.037,20260509_140620,distraido,0.2277,0.0,frente,0,19,9,2,0,0,2,0.1467
2026-05-09 14:14:21.564,20260509_140620,distraido,0.2354,0.0178,frente,0,19,9,2,0,0,3,0.2133
2026-05-09 14:14:22.067,20260509_140620,distraido,0.2479,0.0,frente,0,19,9,2,0,0,3,0.2133
2026-05-09 14:14:22.604,20260509_140620,distraido,0.2443,0.0,frente,0,19,8,2,0,0,3,0.2133
2026-05-09 14:14:23.132,20260509_140620,distraido,0.2526,0.0,frente,0,19,5,2,0,0,3,0.2133
